,DESC_KOR,NN,category
55420,온돌리바 엑스트라버진 올리브유,돌리,0
55421,온돌리바 유기농엑스트라버진 올리브유,돌리,0
55422,온돌리바 포도씨유 (500ml),돌리,0
55423,온돌리바 프루티 엑스트라버진 올리브유,돌리,0
55424,온돌리바 해바라기유,돌리,0
55425,타히티 노니주스,타히티,0
55426,타히티 노니주스,타히티,0
55427,유기농 황설탕,유기농,1
55428,유기농 황설탕 (25KG),유기농,1
55429,P 125 꾀르 드 과나하,드,33
55430,가나슈 까라이브,가나슈,0
55431,가나슈 쟈스민,가나슈,0
55432,과나하 70%,하,0
55433,과나하 라떼,하,0
55434,까라끄 56%,nan,0
55435,까라이브 66%,까,121
55436,까라이브 66% 1kg,까,121
55437,까레 과나하 70%,까,121
55438,까레 만자리 64%,까,121
55439,다크 초콜릿 칩 60% (4000),다크,42
55440,둘세,nan,0
55441,만자리 64%,자리,0
55442,바히베,nan,0
55443,사틸리아 누아,틸리,0
55444,아라과니 72%,아라,0
55445,아비나오,아비,0
55446,아젤리아,아,45
55447,안도아 누아,안도,0
55448,알파코,알파,0
55449,에콰토리얼 누아 55%,nan,0
55450,에콰토리얼 라떼 35%,nan,0
55451,에클라 누아,nan,0
55452,에클라 라떼,nan,0
55453,엑스트라 아메르 67%,엑스트라,78
55454,엑스트라비터,엑스트라,78
55455,오팔리스,리스,149
55456,이보아르,이보,0
55457,인스피레이션 딸기,딸기,5
55458,인스피레이션 패션,패션,0
55459,죠콜라인,nan,0
55460,지바라 라떼 40%,바라,0
55461,초코진주 펄,초코,2
55462,쵸콜렛 스틱 48%,스틱,145
55463,카라노아,카라,0
55464,카라멜리아,카라멜,59
55465,카링고,카,135
55466,타이노리 64%,타이,0
55467,툴라칼럼,툴라,0
55468,가나슈 까라이브,가나슈,0
55469,가나슈 쟈스민,가나슈,0
55470,까라끄 56%,nan,0
55471,까레 과나하 70%,까,121
55472,까레 까라이브 66%,까,121
55473,까레 만자리 64%,까,121
55474,센세이션 만자리,센세이션,0
55475,센세이션 바닐,센세이션,0
55476,센세이션 패션,센세이션,0
55477,아젤리아,아,45
55478,안도아 라떼,안도,0
55479,오렐리스,오레,0
55480,오팔리스,리스,149
55481,이보아르,이보,0
55482,이타쿠자,nan,0
55483,인스피레이션 딸기,딸기,5
55484,인스피레이션 라즈베리,라즈베리,152
55485,인스피레이션 유자,유자,119
55486,인스피레이션 패션,패션,0
55487,죠콜라인,nan,0
55488,차프카 누아,nan,0
55489,차프카 레,레,24
55490,큐베 발리,큐베,0
55491,타나리바 라떼 33%,나리,0
55492,티라미수,티라미수,150
55493,반딕스 크랜베리쥬스,베리,47
55494,크러스티 번 깜파냐,nan,0
55495,초콜릿 칩스 트위스트,초콜릿,17
55496,크루아상,크루아상,0
55497,미니 애플 턴오버,미니,4
55498,애플 턴오버,애플,101
55499,초콜릿 롤,초콜릿,17
55500,대니시 월 위드 설타나,대니시,0
55501,메이플 피칸,메이플,0
55502,미니 메이플 피칸,미니,4
55503,미니 버터 초콜릿 롤,미니,4
55504,미니 월 커스터드 크림과 설타나,미니,4
55505,미니 크루아상,미니,4
55506,르에스토넬 엑스트라버진 올리브유,엑스트라,78
55507,그랜블렌드 초코라이트 75% (120122),초코,2
55508,그랜블렌드 초코라이트 75% (120122),초코,2
55509,메리 크리스마스 그랜블랜드 (117073),메리 크리스마스,0
55510,메리 크리스마스 글랜블랜드(117189),메리 크리스마스,0
55511,뱅끼 쿠보토 다크 85% (104082),보토,0
55512,벵끼 쵸캐비어 80% (5544),nan,0
55513,벵끼 토핑 초콜릿 (5001),핑,205
55514,벵끼 티라미수 (112401),티라미수,150
55515,벵끼토핑 초콜릿 (5001),초콜릿,17
55516,브루또 부오노 피스타치/만돌레/노치올라 살라티 (116068),오노,0
55517,블렌드 100% 스프소 (117159),소,175
55518,실버 코메트 (108176),실버,0
55519,엑스트라 다크 초콜릿 그레인 (150800),엑스트라,78
55520,오렌지 초콜릿 그레인 (150401),오렌지,43
55521,우니카 페이스트 (5539),페이스,0
55522,젤리 수코 디 아루미 미스티,젤리,82
55523,젤리 수코 디 프루타 미스테,젤리,82
55524,초코무스 쿠오르 디 카카오 75% (108201),초코,2
55525,초콜라토 알 라떼,콜라,256
55526,초콜라토 알 라떼 엑스트라(150901),콜라,256
55527,초콜라토 엑스트라 폰덴테 퍼 소르베또,콜라,256
55528,코코아 스프레드 (180301),코코아,0
55529,쿠보토 초캐비어 크렘 블레,보토,0
55530,쿠보토 쵸캐비어 75% (105093),보토,0
55531,"혼합과일(딸기, 복숭아, 살구)주스 캔디",과일,189
55532,"혼합과일(오렌지, 레몬, 만다린)주스 캔디 (131104)",과일,189
55533,화이트 초콜릿 그레인 (150501),화이트 초콜릿,0
55534,버터향 액상마가린,버터,61
55535,버터향 액상마가린,버터,61
55536,엑스트라버진 올리브오일,엑스트라,78
55537,주스 퍼미스 올리브유,주스,65
55538,주스 퓨어 올리브유 (5L),주스,65
55539,엑스트라버진올리브유,엑스트라,78
55540,버도르 엑스트라버진 올리브 오일,버,0
55541,버도르 올리브 포마스오일,버,0
55542,올리브포마스오일,올리브,136
55543,포마스 올리브오일,마스,0
55544,아이오 엑스트라 버진 올리브 오일(블랙)(500ml),아이오,0
55545,아이오 엑스트라 버진 올리브 오일(화이트)(250ml),아이오,0
55546,라즈드하니 세비안,세비,0
55547,라즈드하니 세비얀 숏 컷,세비야,0
55548,벤체토 마카로니,벤,283
55549,벤체토 푸실리,벤,283
55550,소이 너게츠,소이,0
55551,계란후라이모양 젤리,젤리,82
55552,공룡모양구미,공룡,0
55553,닭발모양라스베리향구미,nan,0
55554,당근모양구미,당근,220
55555,돌고래모양구미,돌고래,0
55556,딸기모양 바닐라크림향드롭스젤리,딸기,5
55557,딸기모양 크림향슈거드롭스젤리,딸기,5
55558,딸기향퐁당,딸기,5
55559,레터앤넘버 모양젤리,레터,0
55560,메가스위트믹스,가스,0
55561,미니곰모양젤리,미니,4
55562,바나나모양젤리,바나나,51
55563,바나나모양젤리,바나나,51
55564,바나나향모양구미,바나나,51
55565,복숭아향하트모양젤리,복숭아,48
55566,비달 미니젤리베어,비달,0
55567,비달 샤크 젤리,비달,0
55568,비달 샤크 젤리(300g),비달,0
55569,비달 스트로베리향 & 크림향 드롭스,비달,0
55570,비달 젤리믹스,비달,0
55571,비달 젤리벨트 사과맛,비달,0
55572,비달 젤리펜슬 딸기맛,비달,0
55573,비달 트로피칼 프로그 젤리,비달,0
55574,비달 프라이드 계란 모양 젤리,비달,0
55575,비달 피자 모양 젤리,비달,0
55576,비달 후르츠바이트 젤리,비달,0
55577,비달거미모양구미,비달,0
55578,비달로봇모양구미,비달,0
55579,비달베어구미,비달,0
55580,비달수박향슬라이스,비달,0
55581,비달젤리빈,비달,0
55582,사우어스트로베리향펜슬,우어,0
55583,사워더미스젤리,nan,0
55584,상어모양구미,상어,0
55585,상어모양젤리,상어,0
55586,소셜미디어젤리믹스,미,16
55587,수박모양젤리,수박,191
55588,아나콘다모양구미,아나콘다,0
55589,악어모양구미,악어,0
55590,어솔티드링,드,33
55591,어쏘티드 링모양젤리,젤리,82
55592,웜모양젤리,nan,0
55593,웜모양젤리,nan,0
55594,자이언트곰모양젤리,자이언트,0
55595,자이언트사우어콜라향바틀,자이언트,0
55596,자이언트콜라향바틀,자이언트,0
55597,콜라향바틀구미,콜라,256
55598,터틀구미,구미,236
55599,테니스화모양구미,구미,236
55600,트로피컬개구리모양구미,트로피,0
55601,트리플하트모양 젤리,트리플,223
55602,트위스트하트모양젤리,트위스트,0
55603,프라이드계란모양구미,프라이드,0
55604,프라이드계란모양구미,프라이드,0
55605,피자슬라이스모양구미,스모,0
55606,100% 퓨어 노니주스,퓨어,88
55607,"티브로스 코코아파우더 (1,000 g)",브로스,0
55608,참기름,참기름,0
55609,반포코,포코,0
55610,반포코,포코,0
55611,비폰 인스턴트 비프향 쌀국수,폰,0
55612,비폰 인스턴트 치킨향 쌀국수,폰,0
55613,후띠우코,우,224
55614,후티우코,후티,0
55615,미스터비엣 인스턴트 커피 쓰리인원,커피,84
55616,미스터비엣 인스턴트 커피 투인원,커피,84
55617,미스터비엣 인스턴트 커피 포인원,커피,84
55618,반달비취교자,반달,0
55619,사색교,nan,0
55620,새우하가우,새우,20
55621,어혈교,nan,0
55622,포컬러새우쇼마이,컬러,0
55623,냉동쌀국수,쌀국수,281
55624,엑스트라 버진 올리브 오일 모레스카,엑스트라,78
55625,엑스트라 버진 올리브오일,엑스트라,78
55626,분코,nan,0
55627,반자 로티니,로티니,0
55628,100% 레드비트,레드,140
55629,100% 온리노니,리,108
55630,100% 온리노니,리,108
55631,노니원액주스,노니,116
55632,노니주스,노니,116
55633,노니주스 100%,노니,116
55634,비트 착즙 주스 100%,비트,0
55635,순수노니100%,순수,137
55636,베리발 유기농 곡물 무슬리,베리,47
55637,베리발 유기농 곡물 베렌 무슬리,베리,47
55638,무사시 벌크 익스트림 초콜릿딕쉐이크향,무사시,0
55639,무사시 벌크 초콜릿밀크쉐이크향,무사시,0
55640,무사시 피-써어티 초콜릿밀크쉐이크향,무사시,0
55641,"바이타비오 유기농 쿨 과일 디저트 (사과, 바나나)",이,187
55642,유기농 석류 착즙주스,유기농,1
55643,유기농 압착 사과쥬스,유기농,1
55644,유기농 압착 오렌지쥬스,유기농,1
55645,유기농 압착 파인애플쥬스,유기농,1
55646,테이블마아가린,테이블,0
55647,100% 퓨어 현미유,퓨어,88
55648,바이오 시럽 라임,바이오,103
55649,바이오 시럽 블랙커런트,바이오,103
55650,바이오 시럽 엘더플라워,바이오,103
55651,"마늘향 올리브오일(00040)(5,000ml)",마늘,95
55652,"바질향 올리브오일(00029)(5,000ml)",바질,298
55653,바질향 올리브오일(천연바질향 5%함유)(00029),바질,298
55654,블랙쿠민오일(블랙쿠민오일98%함유) (00051),블랙,54
55655,"아르간 오일(00137)(2,500ml)",아르,0
55656,아보카도유 (00056),아보카도,0
55657,올리브오일 (00014),올리브,136
55658,올이브오일 아고라 (00045,이브,0
55659,파워믹스식물성오일(10761),파워,0
55660,와다칸 본양조간장 (500ml),와다,0
55661,핫코다후쿠류수 본양조간장,코다,0
55662,유기농 버진 코코넛 오일,유기농,1
55663,워커스 다크 클래식,다크,42
55664,워커스 디저트 컬렉션,디저트,0
55665,워커스 시쉘,nan,0
55666,워커스 어쏘티드 토피 앤 초코이클레어,토피,0
55667,유기농아가베시럽,유기농,1
55668,싱하 소다워터,싱하,0
55669,관동분왕당면,관동,0
55670,수공납작당면,공납,0
55671,프리미엄 엑스트라 버진 코코넛오일,프리미엄,30
55672,100% 프리미엄 깔라만시원액,프리미엄,30
55673,선셋골드 망고,골드,72
55674,선셋골드 칼라만시,골드,72
55675,누가-말차맛,누가,0
55676,누가-망고향,누가,0
55677,누가-오리지널,누가,0
55678,누가-초콜릿맛,누가,0
55679,누가-커피맛,누가,0
55680,누가-크랜베리향,누가,0
55681,누가-파인애플향,누가,0
55682,스톤초코,스톤,0
55683,스톤초코렛,nan,0
55684,스톤초코볼,스톤,0
55685,초코락,초코,2
55686,초코락,초코,2
55687,당면,당면,138
55688,모아당면,모아,0
55689,진향당면,진,0
55690,풍년당면,당면,138
55691,부흥당면,당면,138
55692,일품당면,당면,138
55693,황금용당면,황금,0
55694,마블 식빵,마블,0
55695,미니 크로와상,미니,4
55696,버터데니쉬식빵,버터,61
55697,브라우니,브라우니,248
55698,오렌지 데니쉬,오렌지,43
55699,호두빵,호두,81
55700,오인월병,오인,0
55701,오인월병,오인,0
55702,들기름,들기름,0
55703,참기름,참기름,0
55704,들기름,들기름,0
55705,간편하게 싸서 먹는 중화번,중화,0
55706,두부도너츠,nan,0
55707,와플,와플,0
55708,타코야끼,코야,0
55709,타코야키,타코,0
55710,에덴노니,에덴,0
55711,유기농 그라이프워터,유기농,1
55712,냉동 문어볼,문어,0
55713,냉동 문어볼,문어,0
55714,냉동 타코야끼,코야,0
55715,냉동 타코야끼,코야,0
55716,야마이모 타코야끼,야마,0
55717,타코야끼,코야,0
55718,타코야끼,코야,0
55719,다크쇼카콜라초콜릿,다크,42
55720,밀크쇼카콜라초콜릿,밀크,25
55721,블루베리 베이글,블루베리,7
55722,어니언 베이글,어니언,226
55723,플레인 베이글,플레인,40
55724,스페셜 누들,스페셜,0
55725,스페셜 누들,스페셜,0
55726,파파담,파파,0
55727,나투어 파스타 빨대,파스타,249
55728,파스타 빨대,파스타,249
55729,미니 버터 크로아상,미니,4
55730,볼 도넛,도넛,0
55731,플레인 도넛,플레인,40
55732,액티브레벤포르테,레,24
55733,노니주스,노니,116
55734,파채 무침용 소스,소스,0
55735,파인애플케익,파인애플,96
55736,파인애플케익,파인애플,96
55737,이클립스스트로베리향(합성스트로베리향 0.9%)(10213032),이클립스,0
55738,이클립스스피어민트향(합성스피어민트향 0.9%)(10213027),이클립스,0
55739,이클립스페퍼민트향(합성페퍼민트향 1.2%)(10213024),이클립스,0
55740,이클립스스피어민트향(합성스피어민트향 0.973%)(10190714),이클립스,0
55741,이클립스페퍼민트향(합성페퍼민트향 1.210%)(10190548),이클립스,0
55742,탄고(매운맛),고,0
55743,편편장,장,115
55744,화화장,화장,0
55745,향미유,미,16
55746,향미유,미,16
55747,선화초유,선화,0
55748,당면,당면,138
55749,꽈면,nan,0
55750,조론치 60% 초콜릿,초콜릿,17
55751,조론치 90% 초콜릿,초콜릿,17
55752,조론치 스톤그라운드 초콜릿,스톤,0
55753,조론치 스톤그라운드 카카오60%,스톤,0
55754,조론치 화이트 초콜릿,화이트 초콜릿,0
55755,전통 니하치 소바,하치,0
55756,간소 주와리 소바,와리,0
55757,우수쿠치 쇼유 (18L),유,112
55758,코이쿠치 쇼유 (18L),이쿠,0
55759,신슈 백된장,된장,261
55760,신슈 아까다시미소,다시,0
55761,신슈 아와세된장,아,45
55762,씬소이소스,씨,0
55763,씬소이소스,씨,0
55764,조미된장,조미,0
55765,옥수수국수 400g,옥수수,73
55766,딸기월병,딸기,5
55767,메이구이월병,메이,0
55768,밤월병,월병,0
55769,연용난황월병,황,237
55770,오인월병,오인,0
55771,헤이쯔마월병,nan,0
55772,샤브샤브용 당면,당면,138
55773,샤브샤브용 당면,당면,138
55774,사과식초음료,사과,34
55775,안키모,nan,0
55776,안키모,nan,0
55777,안키모(아귀간97.5% 함유),아귀,0
55778,감자 납작면,감자,53
55779,부드럽고 뼈없는 볼락 된장구이,볼락,0
55780,부드럽고 뼈없는 볼락 소금구이,볼락,0
55781,부드럽고 뼈없는 송어 소금구이,송어,0
55782,녹두납작당면,녹두,0
55783,6월선상해홍쇼간장,6월,0
55784,6월선특급간장,6월,0
55785,미극선간장 1L,미,16
55786,빙당노추,당,0
55787,신호간장,신호,0
55788,고구마 당면,고구마,6
55789,녹두납작당면,녹두,0
55790,녹두분사,녹두,0
55791,샤브샤브용 당면,당면,138
55792,용구분사,분사,0
55793,대두유,두유,98
55794,대두유,두유,98
55795,스위트 캔디,캔디,90
55796,해바라기유,해바라기,0
55797,토쿠조 요우칸 네리,조,0
55798,토쿠조 요우칸 쿠리,조,0
55799,옥수수국수,옥수수,73
55800,망고크림,망고,39
55801,코코아 파우더,코코아 파우더,0
55802,타로파우더,타로,0
55803,미니 캔디 케인,미니,4
55804,슈트루델 애플,슈트,0
55805,티라미수,티라미수,150
55806,타로향 파우더,타로,0
55807,감자관,감자,53
55808,감자다관,감자,53
55809,감자당면-5KG,감자,53
55810,감자샤브당면,nan,0
55811,감자원,감자,53
55812,감자훠궈둔분,감자,53
55813,고구마당면,고구마,6
55814,고구마훠궈둔분,고구마,6
55815,고구마훠궈둔분,고구마,6
55816,넓은감자당면,감자,53
